archetype_id,variation_id,winrate,popularity
162,2253929115,54.5,0.0026
555,2251859215,52.4,0.0033
338,2242990619,74.2,0.0024
563,2253702470,48.1,0.0021
538,2206264349,57.7,0.0061
556,2231139422,54.8,0.0024
555,2245328137,54.9,0.4239
150,2250112583,55.6,0.0932
570,2225062813,58.9,0.6909
563,2243191350,59.7,0.1041
56,2249110200,52.3,0.0624
563,2252257347,63.3,0.0023
563,2253895440,54.4,0.0053
276,2243133232,51.1,0.6301
154,2247576239,38.7,0.0024
276,2252464846,44.6,0.0044
202,2242936764,57,0.0218
548,2118703148,57.6,2.0109
555,2243054593,56.1,0.0083
555,2247652804,46.7,0.0070
150,2248566916,48.5,0.0077
211,2250761169,63.3,0.0023
276,2243079375,51.1,0.0037
276,2252331312,43.8,0.0025
538,2198815622,54.9,0.0571
546,2243121133,63,0.0036
556,2213617556,55.5,0.0512
555,2244136216,44.8,0.0023
170,2165240772,50.9,0.0086
182,2199053974,54.6,0.0548
182,2251220609,56.9,0.0040
338,2242949481,60.4,0.0116
56,2208397451,56.6,0.0041
563,2253219285,57.4,0.0037
36,2253435928,52.6,0.0030
56,2253494370,60,0.0019
276,2210757521,52,0.0478
25,2214540230,51.7,0.0963
276,2233363319,50,0.0228
276,2246532680,48,0.2099
276,2249748352,50.8,0.0189
126,2075910453,42.3,0.0157
162,2244189074,44.4,0.0175
371,2243355435,49.3,0.0055
555,2243473525,55.9,0.0278
587,2244142344,60.1,0.0135
587,2245068702,58.2,0.1647
556,2253972904,60.3,1.1695
544,2247041653,47.9,0.0130
338,2253931817,38.3,0.0037
276,2253074852,53.8,0.0030
154,2253986424,50,0.0025
556,2249362406,64.6,0.0051
555,2252188324,53.4,0.0497
555,2254053446,53.5,0.0034
555,2254081495,61.8,0.0027
150,2252474118,25,0.0025
563,2253409046,56.7,0.0279
276,2241541650,58.5,0.0032
276,2254130575,71.9,0.0025
199,2242938638,46.8,0.0230
546,2202277496,48.2,0.0065
546,2246105914,49,0.0040
396,2251987424,48,0.0019
555,2246985628,53.5,0.0169
512,2227861740,58.7,0.0036
150,2250344294,54.8,0.0212
211,2252697813,51.7,0.0023
441,2251499214,51.7,0.0023
574,2253576324,35.7,0.0022
31,2221254932,54,0.0254
31,2254157813,82.1,0.0022
563,2245822103,56.5,0.0203
36,2253019286,53.4,0.0250
585,2244955737,46.1,0.0190
276,2253989943,60,0.0047
538,2205595465,53.7,0.0406
586,2244811134,48.9,0.0037
62,2245166939,60.9,0.0036
546,2249990094,61.8,0.0027
307,2253907613,50,0.0031
569,2198790198,61.2,0.0080
587,2246386031,50.5,0.0085
587,2246811716,54.8,0.0024
555,2252775143,48.4,0.0024
150,2251312256,52.4,0.0033
211,2246619449,72.5,0.0031
563,2252954511,69.8,0.0034
276,2076699169,56.5,0.0066
62,2253065472,56.3,0.0025
586,2253346189,37.9,0.0023
182,2214717386,45.1,0.0040
571,2213354703,58,0.0200
276,2251197850,43.8,0.0057
555,2198771783,53.2,0.0172
555,2254360519,55.6,0.0021
541,2252934855,73.1,0.0041
170,2254312442,51.9,0.0021
36,2249741979,76,0.0019
538,2201076336,42.4,0.0026
587,2249586035,57.7,0.0041
586,2245424427,47.6,0.0033
2,2251875047,37.5,0.0044
555,2201513197,63,0.0093
563,2254492459,83.3,0.0023
430,2247910582,57.1,0.0049
587,2252340098,63.3,0.0023
555,2253572456,53.8,0.0020
587,2253790601,52.9,0.0040
512,2251865434,57.4,0.0037
211,2251206869,52,0.0019
574,2219431009,51.5,0.0026
31,2253330896,59.8,0.0080
56,2205820375,48.6,0.0138
199,2242936695,45.7,0.0036
569,2198790374,52.3,0.0051
578,2244971103,62.9,0.0097
587,2253674087,62.4,0.0079
555,2254613284,46.7,0.0023
570,2212878803,43.9,0.0044
570,2213842136,55.2,0.0023
56,2254613039,53.2,0.0048
276,2251877882,67.6,0.0027
569,2215268326,51.4,0.0027
555,2245927279,50,0.0025
555,2254699423,63,0.0036
390,2243470997,54.4,0.0159
338,2252456417,70.6,0.0027
563,2253290497,68.6,0.0027
198,2254597510,36,0.0019
276,2254737233,55,0.0031
555,2198781808,50.5,0.0073
512,2207658638,42.6,0.0037
574,2238506749,44.4,0.0028
338,2254806433,79.2,0.0041
555,2250201652,46.2,0.0020
162,2254314137,43.3,0.0023
396,2251996998,69,0.0023
556,2254824661,49.6,0.0093
512,2200403963,47.2,0.0056
31,2247337729,40.4,0.0041
571,2253387505,57.5,0.0031
555,2249691135,49.8,0.0214
555,2254239570,41.4,0.0023
338,2254874307,59.5,0.0029
36,2253176265,52.4,0.0033
276,2254827883,65.8,0.0030
548,2220532631,45,0.0031
52,2141232071,63.6,0.0043
512,2254585617,39.4,0.0026
586,2252173390,57.5,0.0031
555,2203901423,53.2,0.0037
555,2248016168,52.8,0.0041
555,2253578281,61.1,0.0028
512,2243019267,68,0.0039
544,2247042701,59.4,0.0025
583,2251911349,50,0.0027
441,2254959422,48.5,0.0053
211,2253912964,49,0.0040
31,2250159363,48.7,0.0030
338,2255028827,59.4,0.0075
276,2249953535,50.4,0.0091
199,2251983863,44.4,0.0035
556,2255148056,49.2,0.0051
36,2243467293,61.3,0.0024
307,2251182523,68,0.0019
548,2253786458,42,0.0039
570,2219370105,52.2,0.0036
563,2245187582,61.3,0.0024
563,2255069944,66.7,0.0023
56,2255189192,52,0.0019
555,2244699368,56.1,0.0032
583,2252133529,56,0.0019
182,2233195879,42.9,0.0022
390,2243013639,47.2,0.0028
142,2244958421,45,0.0062
56,2255178266,53.1,0.0025
569,2234333397,49.4,0.0066
577,2206415244,11.1,0.0028
170,2255348492,51.9,0.0021
276,2251320010,50,0.0037
202,2255334684,47.4,0.0030
162,2243475384,43.2,0.0029
555,2254967815,55.6,0.0021
556,2255330434,61.5,0.0020
571,2254933789,47.9,0.0057
538,2249681912,40,0.0031
512,2243131517,35.5,0.0189
583,2252202928,60,0.0027
276,2246254154,68.7,0.0052
126,2114394897,51.6,0.0048
555,2255163544,71.4,0.0022
182,2151990170,59,0.0048
563,2255552783,53.6,0.0076
276,2255537433,39.4,0.0026
555,2255600191,52.5,0.0062
36,2252941286,65.4,0.0020
555,2246995864,58.6,0.0023
512,2255337466,48.1,0.0126
182,2202551194,64.6,0.0037
276,2249409427,60.7,0.0022
276,2255051405,45.7,0.0082
555,2251493576,55.4,0.0065
512,2255258732,51.3,0.0030
170,2239426970,39.3,0.0022
396,2255516023,42.4,0.0051
555,2255228634,63.8,0.0037
571,2253345558,50,0.0034
555,2245633882,48.3,0.0023
512,2253638268,54.8,0.0024
544,2255627059,52,0.0019
512,2255830865,55.4,0.0065
571,2255869543,29,0.0024
571,2245341060,46.3,0.0096
586,2243778157,47.1,0.0040
555,2256014050,54.8,0.0033
162,2253447235,56.3,0.0025
557,2211207482,73.5,0.0027
555,2255328461,63,0.0042
512,2252454748,41.9,0.0024
512,2254534645,56.7,0.0023
211,2238326099,64.3,0.0033
170,2255829319,59.6,0.0041
182,2242527869,49.6,0.0104
563,2254696855,67.3,0.0038
25,2255390414,34.3,0.0027
202,2242943927,51.7,0.0023
211,2249440187,70.4,0.0021
338,2254885353,70,0.0023
555,2246196645,68.6,0.0027
338,2254037445,55.6,0.0021
162,2254248424,74.5,0.0037
430,2199723571,57.1,0.0033
430,2251600382,54.9,0.0040
150,2256287238,56.9,0.0101
36,2256190873,48.5,0.0026
199,2256298247,47.7,0.0051
211,2256338980,58.5,0.0032
276,2234420630,60,0.0019
161,2256056978,43.3,0.0023
587,2247170292,57.6,0.0046
36,2256003336,86.7,0.0023
154,2256227667,52.5,0.0031
2,2256361575,44.8,0.0045
512,2249793259,56.3,0.0055
512,2256417006,81.5,0.0021
198,2256091077,47.4,0.0030
555,2256350492,58.3,0.0028
512,2243148415,56.8,0.0029
390,2256080618,41.3,0.0049
182,2256509697,46.2,0.0041
276,2246701604,40,0.0031
198,2255857898,50,0.0020
546,2113932505,53.3,0.0155
162,2256003881,51.7,0.0023
430,2254799475,58.3,0.0047
563,2256446445,78.1,0.0025
126,2256560766,51,0.0040
161,2164982635,67.3,0.0038
556,2236163983,57.8,0.0035
182,2212138197,55.9,0.0027
548,2198974774,60,0.0031
170,2245056578,57.6,0.0026
183,2244931434,75.7,0.0055
31,2255298348,63.2,0.0044
198,2256698786,38.9,0.0028
548,2253192744,66,0.0041
570,2247193622,38.7,0.0024
583,2256518336,53.8,0.0020
338,2252502287,71.9,0.0025
586,2251633688,20.7,0.0023
538,2251801519,63.3,0.0023
570,2238197434,69,0.0023
512,2256468237,34.4,0.0025
276,2255807992,47.8,0.0036
2,2254571561,39.5,0.0030
512,2256953092,48,0.0019
570,2256632991,38.8,0.0052
202,2256213015,37.5,0.0044
170,2256832006,80.8,0.0020
182,2246460995,55.8,0.0034
276,2210739213,33.3,0.0033
555,2256435013,71.4,0.0022
170,2256951356,59.4,0.0025
563,2248168910,51.9,0.0021
555,2222011447,63.3,0.0023
556,2256832657,51.6,0.0024
36,2243445429,75,0.0022
512,2257358491,60,0.0039
170,2256477606,85.7,0.0022
441,2254975717,63.3,0.0038
587,2247099647,51.9,0.0021
338,2257133171,73.1,0.0020
276,2254128382,53.6,0.0022
150,2253757618,64.5,0.0024
182,2257228166,60,0.0023
338,2253741176,82.1,0.0022
150,2250975104,59.2,0.0038
574,2212094867,66.7,0.0026
563,2252485426,74.5,0.0040
430,2254062421,62.5,0.0025
170,2254122072,58.1,0.0024
563,2254385854,75.6,0.0032
390,2248135460,29,0.0024
571,2235870315,42.9,0.0022
512,2211815478,59.4,0.0025
338,2244296784,57.7,0.0020
512,2250630155,48.6,0.0027
276,2235097253,38.6,0.0034
182,2213649359,55.2,0.0023
56,2252272029,36,0.0019
202,2254903710,51.7,0.0023
555,2248329725,60,0.0027
586,2255170478,68,0.0019
182,2255007484,45.9,0.0029
563,2255296592,60,0.0023
150,2255586299,57.9,0.0030
338,2255832137,43.8,0.0025
36,2255933773,65.5,0.0023
563,2245920917,62.9,0.0027
276,2254662837,60,0.0023
585,2243865024,36,0.0019
150,2254140062,76.9,0.0020
538,2198820766,38.5,0.0030
563,2247560817,48.6,0.0027
555,2211583551,33.3,0.0023
430,2255535399,50,0.0033
276,2233283878,65.4,0.0020
563,2256753927,55.6,0.0021
183,2256174057,53.1,0.0025
557,2198772259,61.5,0.0588
555,2242951453,53.9,0.0703
555,2245606316,46.6,0.0092
555,2251552696,59.3,0.0084
555,2251776983,51.2,0.0034
512,2251991491,45.8,0.0037
512,2252042602,46.9,0.0025
570,2220536106,56.9,0.0051
441,2252257594,64.5,0.0059
338,2242936825,58.6,0.2824
563,2242995043,51.3,0.0208
36,2252780971,55.8,0.7204
563,2252961049,57.2,0.2225
276,2218708795,48,0.2189
585,2245217166,65.9,0.0032
586,2247527191,50.7,0.0690
555,2211563305,53.9,0.0615
276,2238312535,51.7,0.1489
276,2250241056,50,0.0075
555,2244095236,60,0.0031
555,2250474280,53.8,0.0091
512,2250349181,46.3,0.0105
150,2251797862,58.2,0.0076
211,2249130423,57.8,0.0519
170,2253953335,48.4,0.0024
182,2201541831,65.8,0.0030
390,2226675611,44.7,0.0037
338,2252872566,60.5,0.0030
563,2245995996,60.9,0.0054
563,2247526227,47.8,0.0036
36,2253965197,51.5,0.0026
546,2253955317,56.1,0.0032
557,2233263225,64.7,0.0027
512,2040648501,54.2,0.0037
170,2243093287,55.9,0.0106
561,2213811806,46,0.1165
390,2238221363,57.9,0.0044
338,2243163105,54,0.0154
338,2252065610,56.6,0.0147
571,2245979865,59,0.0183
56,2253697302,54.8,0.0024
198,2116104117,66.7,0.0033
198,2245413852,55.2,0.0112
538,2219343233,47.9,0.0037
161,2198771439,68.8,0.0025
569,2198788351,50,0.0041
557,2226931004,58.2,0.0062
587,2253222337,46.2,0.0020
150,2251472700,55,0.0317
211,2247679286,53.9,0.0240
583,2252436136,33.3,0.0023
338,2251942208,55.4,0.0363
571,2236692512,41.8,0.0142
563,2246659710,46.2,0.0030
36,2248047694,51,0.0598
563,2254073001,71,0.0024
36,2254105203,81.5,0.0021
585,2243658685,47.7,0.0100
25,2253588726,52.8,0.0041
546,2252561655,58.2,0.1186
557,2243326485,65.2,0.0054
555,2253823388,46.9,0.0038
338,2254094826,53.8,0.0030
36,2251630993,57.6,0.0026
36,2253440715,62,0.0107
276,2210795838,54.7,0.0058
62,2251622229,56.1,0.0051
556,2199006491,79.3,0.0023
556,2235249160,54.3,0.0036
555,2244207911,71.4,0.0033
587,2245716046,69.3,0.0099
587,2247069127,48.4,0.0024
555,2250322135,54.2,0.0056
555,2254241585,55.2,0.0023
150,2251496655,62.7,0.0086
441,2250072658,50,0.0031
31,2206701638,40,0.0019
338,2242936731,57,0.0263
31,2246488464,74.1,0.0021
276,2237192222,62.1,0.0023
202,2253817442,54.8,0.0033
546,2252836491,56.3,0.0037
162,2251641285,41.2,0.0027
555,2203840740,56.2,0.0069
512,2199026612,54.9,0.0040
56,2253770625,54.3,0.0036
555,2249665546,53.1,0.0076
199,2254371661,52.5,0.0046
555,2248227401,55.6,0.0028
150,2251214339,40.7,0.0021
182,2209283383,59.6,0.0044
574,2253167312,36.4,0.0034
571,2235049991,31.3,0.0025
276,2250473478,44.2,0.0034
548,2149147832,51.2,0.0067
555,2245719558,52.1,0.0037
555,2251382654,42.3,0.0020
587,2253607662,53.8,0.0020
512,2254397839,72.7,0.0026
56,2251749016,48.6,0.0027
563,2253350258,58.6,0.0023
430,2239095908,52.4,0.0033
555,2246027183,60.7,0.0069
556,2248800412,56,0.0019
555,2252211561,52,0.0019
555,2253612290,46,0.0039
512,2236707511,61.3,0.0024
170,2253270288,52,0.0039
563,2243157497,59.5,0.0029
56,2245113227,50,0.0036
276,2249162225,60.6,0.0026
569,2202652722,55.8,0.0034
430,2254309684,53.8,0.0030
512,2254408207,61.3,0.0024
211,2254608593,72,0.0019
586,2254602264,59.3,0.0042
555,2250357101,59.3,0.0042
512,2208494885,40,0.0023
577,2253635328,45.7,0.0027
338,2252440265,57.1,0.0033
56,2250872775,60.7,0.0022
276,2245575204,53.7,0.0032
276,2254692463,78,0.0032
512,2251046601,74.2,0.0024
183,2200307486,49,0.0038
338,2252222786,70.6,0.0027
36,2244603267,53.3,0.0047
586,2249640150,48.5,0.0026
170,2242952037,52,0.0019
441,2254816329,36.7,0.0023
555,2254877241,32,0.0019
25,2173679243,50,0.0042
276,2253920925,55.6,0.0021
557,2243140396,63.5,0.0090
557,2249573399,53.8,0.0020
182,2238406173,49.2,0.0092
563,2254883631,59.5,0.3646
512,2237112879,60,0.0023
512,2254916586,58.6,0.0023
555,2241177195,63.4,0.0032
555,2254924270,53.8,0.0020
570,2254811699,60,0.0019
441,2254472338,50,0.0036
546,2115205319,67.9,0.0022
586,2253602771,48.5,0.0026
430,2202164274,56.1,0.0051
430,2254193374,60,0.0047
555,2244839787,51.3,0.0030
555,2254259841,72.2,0.0028
555,2255054751,71,0.0024
547,2242233995,42.9,0.0044
162,2254325069,80,0.0019
555,2254538529,68,0.0019
150,2254650285,41.1,0.0057
512,2255087981,61.9,0.0066
574,2217942798,62.1,0.0023
56,2245553305,38.5,0.0020
563,2253739738,51.1,0.0035
276,2250622940,53.1,0.0050
154,2253582398,25.8,0.0024
199,2254342158,37,0.0036
556,2243514065,39.3,0.0022
555,2246214290,47.8,0.0036
556,2254979802,53.4,0.0057
150,2253798975,66,0.0037
338,2255108171,53.9,0.0100
276,2253637448,49.2,0.0095
276,2255103630,52.7,0.0071
198,2255210544,51.3,0.2004
430,2254722206,56.6,0.1885
557,2252073234,48.9,0.0035
570,2227826189,50,0.0044
563,2253170009,52.7,0.0043
36,2255237461,50,0.0025
198,2199096140,51.2,0.0034
199,2254907649,57.7,0.0041
202,2254951651,48.6,0.0027
512,2216636562,61.5,0.0020
56,2255376354,42.5,0.0057
555,2250611266,40.6,0.0025
555,2255217993,59.5,0.0033
390,2243163714,52.2,0.0036
555,2244132061,53.6,0.0022
557,2246367728,57.1,0.0055
276,2248064109,56.6,0.0095
538,2242155652,62.6,0.0071
555,2255477146,52.9,0.0189
150,2255625793,68.8,0.0025
276,2255157176,52.3,0.0034
202,2254932933,60.5,0.0059
512,2254898185,40.7,0.0021
441,2225972651,48.2,0.0044
182,2255627163,58,0.0069
338,2255693397,75,0.0022
563,2244778686,45.2,0.0024
276,2243453233,53.2,0.0037
276,2252653943,67.5,0.0031
586,2255706437,45,0.0031
396,2255739118,38.2,0.0053
390,2255755565,57.1,0.0027
276,2255566089,56.3,0.0037
587,2255261904,68,0.0019
276,2233321886,61.2,0.0038
570,2232980100,60.8,0.0040
56,2253411491,48.1,0.0041
569,2255870931,59.6,0.0037
56,2248122419,46.7,0.0023
585,2255512099,53.3,0.0023
556,2254893287,53.8,0.0020
150,2255879525,73.9,0.0036
570,2230200700,59.6,0.0037
182,2228181116,71,0.0024
574,2242318984,66.7,0.0026
338,2248077051,51.3,0.0030
555,2213806701,43.8,0.0025
555,2246144482,55.2,0.0023
583,2256070367,55.6,0.0028
583,2256116002,53.8,0.0020
561,2255373465,45.2,0.0033
563,2256009253,61.4,0.0034
276,2175766427,70.9,0.0043
276,2248662487,48.6,0.0055
170,2256184994,45.7,0.0027
182,2256125991,44.3,0.0048
36,2251030645,50.9,0.0044
36,2255545762,49,0.0038
276,2255567322,59.4,0.0050
307,2228692578,59.5,0.0029
538,2236527149,50,0.0034
555,2248018919,55.9,0.0046
182,2224064767,60,0.0019
390,2250792721,43.3,0.0023
150,2254594617,38.5,0.0030
276,2255000573,53.3,0.0023
396,2161598928,62.5,0.0031
512,2210272245,52,0.0019
338,2238937032,46.4,0.0022
338,2243768636,64,0.0069
338,2254692693,62.8,0.0034
36,2253748491,57.4,0.0037
276,2227812129,37.5,0.0025
126,2255027495,45.3,0.0067
430,2255071994,53.8,0.0041
512,2101105902,54.8,0.0033
583,2252279657,56.3,0.0025
441,2252968242,40.6,0.0025
31,2255133057,66.7,0.0021
563,2254607168,55.4,0.0122
563,2255102034,70,0.0023
199,2241556495,60,0.0023
586,2248233869,60.5,0.0030
161,2213770540,54.8,0.0066
430,2255119408,49.4,0.0062
555,2248571607,70.4,0.0021
555,2253784215,52,0.0019
150,2255195296,55.6,0.0021
555,2248741722,54.8,0.0048
555,2253361278,36,0.0019
150,2254451579,61.7,0.0073
390,2248111515,30,0.0023
198,2247496951,76,0.0039
276,2254443209,32,0.0019
199,2254747363,44.1,0.0046
556,2254887959,66.7,0.0023
183,2227171338,52.3,0.0034
555,2248187528,44.4,0.0021
512,2239626945,56.8,0.0029
555,2249174754,73.1,0.0020
557,2255092024,60.8,0.0040
441,2204615671,76.9,0.0020
182,2242588714,57.1,0.0098
586,2255102592,46.2,0.0020
555,2255501094,55.3,0.1153
56,2253868322,17.2,0.0023
555,2255499456,37.5,0.0031
150,2250587739,59.6,0.0037
276,2249315445,74.2,0.0024
161,2240059506,63.9,0.0028
396,2255450648,55.6,0.0035
390,2255312182,60,0.0019
563,2255259165,63.3,0.0023
563,2255672601,54.8,0.0033
563,2255675149,62.5,0.0025
557,2219608752,76,0.0019
557,2254836030,43.6,0.0030
512,2224355894,53.8,0.0020
150,2255671901,65.4,0.0020
211,2220375601,60,0.0023
182,2252265173,57.5,0.0057
390,2255653495,40.5,0.0033
547,2255682013,54.8,0.0024
563,2245574270,66.7,0.0028
276,2255457155,50.3,0.0140
586,2254762206,63.6,0.0026
555,2220358531,59.5,0.0029
555,2254397903,58.6,0.0023
77,2024165028,73,0.0029
574,2220039859,62.1,0.0051
183,2246068415,67.9,0.0022
548,2229103616,47.5,0.0048
430,2255379905,53.6,0.0044
556,2251142854,57.4,0.0037
574,2218675502,53.3,0.0023
31,2235296063,51.4,0.0027
563,2255390662,44.9,0.0038
36,2255478687,45.9,0.0029
276,2253411351,50.8,0.0051
211,2255927945,44,0.0019
56,2251743528,77.8,0.0021
36,2255907884,47.6,0.0128
396,2255515076,44.5,0.0177
556,2242938736,53.3,0.0035
555,2255994124,50,0.0033
182,2206589690,50,0.0045
141,2208263921,80,0.0031
563,2254208376,61.1,0.0028
276,2235433416,51.4,0.0055
2,2234523469,47.4,0.0030
555,2245302118,56.7,0.0023
556,2255599188,45.6,0.0044
512,2255887517,55.6,0.0028
570,2255593417,60,0.0027
338,2255309396,50,0.0034
563,2256041637,54.8,0.0024
36,2256070136,53.3,0.0023
396,2254978272,45.2,0.0024
25,2246869931,50,0.0034
276,2256080358,57.5,0.0031
586,2250366539,57.6,0.0051
170,2254235702,60.4,0.0041
574,2214977311,62.5,0.0031
548,2255345853,55.6,0.0028
371,2243485370,56.8,0.0034
555,2254324176,56.1,0.0044
556,2255454648,56.3,0.0025
563,2249242716,55.3,0.0030
563,2252916366,46.8,0.0060
555,2245358614,65.7,0.0027
555,2254935019,58.7,0.0049
512,2253786037,44,0.0019
512,2255685554,52.6,0.0030
25,2222845183,56,0.0071
586,2255849462,32.1,0.0022
555,2255939143,52.3,0.0051
574,2255102403,60,0.0023
563,2256457904,82.1,0.0022
25,2255646087,55.6,0.0021
430,2255945935,62.9,0.0048
555,2249424619,56.7,0.0023
555,2252616212,48.3,0.0023
555,2256212993,62.2,0.0029
141,2253172150,47.2,0.0028
77,2256466772,34,0.0112
571,2227447064,63.6,0.0026
430,2255251360,67.2,0.0045
587,2249539606,50,0.0050
150,2251578122,51.6,0.0024
150,2256214097,52,0.0019
563,2256186499,72.4,0.0023
587,2256060730,55.2,0.0023
512,2199422674,53.3,0.0023
390,2255398228,53.8,0.0030
563,2256175808,51.9,0.0042
36,2253279677,65.4,0.0020
586,2243496992,40,0.0019
548,2255809578,65.5,0.0023
396,2256155578,52,0.0019
512,2256511846,61.4,0.0044
390,2243100791,46.8,0.0037
563,2246742305,34.8,0.0036
563,2253644314,67.6,0.0027
574,2218390249,67.4,0.0036
182,2256992787,76.5,0.0027
563,2253831121,76.9,0.0020
126,2178665623,59.6,0.0044
586,2256979291,61.5,0.0020
555,2256806868,67.9,0.0022
338,2252994898,73.5,0.0065
587,2250935085,57.4,0.0042
170,2205044861,61.5,0.0020
555,2256188192,59.1,0.0034
546,2257297672,81.3,0.0025
563,2245888046,56.8,0.0034
199,2248245062,78.9,0.0030
182,2256984351,50,0.0020
571,2247756370,34.5,0.0023
276,2238463352,80,0.0031
555,2245173015,44.8,0.0023
150,2256261728,59,0.0030
557,2211310707,61.3,0.0024
512,2252731463,48.6,0.0029
512,2253298068,63.8,0.0037
390,2223459839,58.8,0.0027
182,2244112985,69.7,0.0026
563,2243074179,47.5,0.0031
587,2252897610,66.7,0.0021
198,2247677947,42.3,0.0020
556,2254746812,69.2,0.0020
563,2253095928,62.2,0.0029
441,2254829707,54.9,0.0040
587,2248340238,58.1,0.0067
390,2254906150,56,0.0019
249,2247370142,37,0.0021
546,2255417811,92.9,0.0022
556,2254923640,52,0.0019
538,2217345751,64.3,0.0022
56,2255956803,51.6,0.0024
276,2242270242,40,0.0023
548,2230806697,67.6,0.0027
555,2252110394,63.3,0.0038
557,2256048838,55.2,0.0023
512,2255990320,61.5,0.0030
512,2256016576,77.8,0.0028
512,2253163065,72,0.0019
430,2256166163,64.4,0.0035
170,2022919637,62.9,0.0027
583,2256659088,55.9,0.0046
31,2247179215,57.7,0.0020
555,2245813162,59.5,0.0029
512,2254877515,46.5,0.0055
150,2255087614,50,0.0020
338,2254876137,92.9,0.0022
512,2253723885,55.2,0.0023
512,2249365740,53.8,0.0030
390,2249414626,60,0.0019
561,2255642104,56,0.0019
563,2254700344,62.1,0.0023
555,2251778598,46.9,0.0038
150,2250465455,61.9,0.0076
170,2163414724,61.3,0.0370
211,2244277469,57.1,0.2189
211,2251630322,55.7,0.0753
570,2253078107,36.1,0.0028
77,2019156113,60.5,0.0885
182,2201184910,57.2,0.0863
441,2235933549,45.6,0.0044
338,2252792521,61.2,0.0038
563,2249699966,58.9,0.4627
563,2251025821,59.7,0.5956
36,2252721629,46.4,0.0087
276,2213667256,52.6,0.0831
556,2235307701,59.7,0.0314
587,2246125811,58.6,0.0172
578,2252703688,47.1,0.0055
52,2219352601,57.7,0.0580
276,2211587888,50.5,0.0519
586,2243442214,48.4,0.0691
569,2200627859,54.5,0.0026
556,2244071647,62.5,0.0031
587,2247174109,50.6,0.0062
541,2238165185,29.6,0.0021
211,2248259856,60.5,0.0034
182,2244540710,57.6,0.0046
563,2253071715,55.2,0.0129
276,2253421247,59.3,0.0021
202,2242972152,47.6,0.0939
548,2142568356,65.3,0.0038
548,2252819495,57.9,0.0113
557,2211740869,58.6,0.0119
587,2246841970,59.2,0.0140
555,2251554620,68.4,0.0030
512,2237188048,32.3,0.0024
512,2239091700,54.3,0.0200
512,2244583250,58.1,0.0034
150,2251743979,51.9,0.0125
512,2253983350,17.6,0.0040
390,2198754971,49.2,0.0051
441,2198798209,47.5,0.0031
390,2249773257,49,0.0271
31,2240358231,56.3,0.0241
338,2243514933,51.1,0.0144
338,2251956429,77.8,0.0042
563,2252204098,56.9,0.0136
276,2234849991,51.3,0.0187
276,2242953868,55.8,0.0034
276,2253160299,52.9,0.0134
546,2158996966,55.1,0.0177
162,2246295257,53.5,0.0325
2,2252961711,64,0.0019
430,2241225066,54.4,0.0053
371,2250308383,35.1,0.0029
555,2207176274,46.9,0.0038
555,2236266810,54.2,0.0397
556,2238343720,64.3,0.0022
587,2247979930,53,0.0065
587,2248502236,65.3,0.0056
560,2248876434,40.8,0.0059
182,2210796015,64.7,0.0093
574,2213685091,58.6,0.4636
547,2254128615,61.8,0.0027
338,2200840310,61.4,0.0164
276,2236228715,46.8,0.0073
585,2244473880,31.3,0.0052
154,2248323944,20.6,0.0027
202,2254108736,58.8,0.0027
586,2243362882,48.4,0.0074
430,2241510644,55.7,0.0255
587,2248247254,48.4,0.0024
512,2199551230,42.9,0.0033
512,2248368608,38.6,0.0034
182,2217038563,56.3,0.0037
574,2253071832,46.8,0.0037
31,2245893745,67.5,0.0031
563,2254181414,65,0.0031
25,2217065056,48.6,0.0082
276,2243012095,52.1,0.0295
276,2247488302,51.2,0.0032
555,2216514663,48.6,0.0083
555,2247611391,71.9,0.0025
587,2250901854,44.8,0.0023
557,2252907355,50,0.0023
182,2118460762,64.6,0.0218
56,2243994820,84.8,0.0026
56,2247798117,54.4,0.0132
276,2219993077,53.6,0.0022
161,2218295117,67.5,0.0031
396,2248136072,43.8,0.0025
430,2251814067,50,0.0022
211,2254326183,59.6,0.0044
276,2233814719,42.6,0.0101
548,2154148175,58.3,0.0084
558,2243452522,55.8,0.0168
555,2254365793,55.3,0.0037
182,2251648546,48.6,0.0027
563,2254385113,61.9,0.0049
36,2254391209,49.1,0.0043
202,2249739397,52.5,0.0031
555,2246069475,44.6,0.0051
555,2250283147,59.4,0.0025
512,2253381876,64.7,0.0027
170,2249308506,64,0.0019
276,2252587779,67.7,0.0024
512,2219089983,68,0.0019
182,2253985896,66.7,0.0021
563,2253815000,59.3,0.0046
586,2252067774,52.2,0.0140
162,2243754962,50.4,0.0094
587,2246467002,75.9,0.0023
555,2250535125,45.2,0.0057
555,2250875196,52.1,0.0037
555,2254252258,62.5,0.0037
555,2254523342,60,0.0019
512,2254204569,53.3,0.0023
561,2254535855,65.6,0.0025
36,2254562871,59.3,0.0042
585,2248171955,50,0.0103
546,2243456960,47.5,0.0077
555,2252031441,59.5,0.0102
512,2254125720,54.5,0.0034
583,2198822870,52.9,0.0066
574,2214914956,54.9,0.0311
338,2236433621,56.6,0.0059
338,2252363126,72,0.0019
338,2252550406,74.1,0.0021
338,2254579116,65.9,0.0034
563,2243543649,56.8,0.0087
56,2245047932,51.6,0.0048
571,2253290535,56.9,0.0045
563,2254629022,71,0.0024
276,2197352421,64.4,0.0046
586,2249159803,55.3,0.0059
586,2254597260,37,0.0036
556,2235269130,52.9,0.0055
